ER,Frequency,Country full,Ctry,Location,DOC,CoordLat,NS,CoordLong,WE,Cat,Stat,Remarks,ChDate,DR,Key,PolyID,FIR name,ChBy,Service
ER-BRA-235,132.1,Brazil,B,SANTARÉM,VOLMET B-260/450,"02D25'28""",S,"054D44'39""",W,ICAO,,,2017-05-21 14:56:45,E,705049,,,RWitzen,VOLMET
ER-BRA-42,126.75,Brazil,B,SANTIAGO,ACC-U C-261/450,29D13'00'',S,054D55'00'',W,ICAO,,"OFF-SET CARRIER  +2,5",2017-05-21 14:56:45,E,703130,99171.0,FIR CURITIBA,RWitzen,ACC-U
ER-BRA-46,127.4,Brazil,B,SANTIAGO,ACC-U C-261/450,29D13'42'',S,054D55'55'',W,ICAO,,"OFF-SET CARRIER  +2,5",2017-05-21 14:56:45,E,703142,99171.0,FIR CURITIBA,RWitzen,ACC-U
ER-BRA-57,121.5,Brazil,B,SANTIAGO,EMERG 261/450,"29D13'42""",S,"054D55'55""",W,ICAO,,,2017-05-21 14:56:45,E,704814,,,RWitzen,EMERG
ER-BRA-225,132.05,Brazil,B,SANTIAGO,VOLMET B-260/450,"29D13'42""",S,"054D55'55""",W,ICAO,,,2017-05-21 14:56:45,E,704991,,,RWitzen,VOLMET
ER-BRA-225,132.05,Brazil,B,SANTIAGO,VOLMET B-260/450,"29D13'42""",S,"054D55'55""",W,ICAO,,,2017-05-21 14:56:45,E,704992,,,RWitzen,VOLMET
ER-BRA-225,132.05,Brazil,B,SANTIAGO,VOLMET B-260/450,"29D13'42""",S,"054D55'55""",W,ICAO,,,2017-05-21 14:56:45,E,704993,,,RWitzen,VOLMET
ER-BRA-225,132.05,Brazil,B,SANTIAGO,VOLMET B-260/450,"29D13'42""",S,"054D55'55""",W,ICAO,,,2017-05-21 14:56:45,E,704994,,,RWitzen,VOLMET
,131.65,Brazil,B,SANTO ÂNGELO,AOC U 100/100,"28D16'56""",S,"054D10'08""",W,ICAO,,,2017-05-21 14:56:45,E,703542,,,RWitzen,AOC
ER-BRA-219,136.4,Brazil,B,SANTO ÂNGELO,AOC U 100/100,"28D16'56""",S,"054D10'08""",W,ICAO,,,2017-05-21 14:56:45,E,704360,,,RWitzen,AOC
ER-BRA-57,121.5,Brazil,B,SANTOS,EMERG 261/450,"23D55'41""",S,"046D17'59""",W,ICAO,,,2017-05-21 14:56:45,E,704815,,,RWitzen,EMERG
,118.3,Brazil,B,SANTOS,TWR 25/40,"23D55'41""",S,"046D17'59""",W,ICAO,,,2017-05-21 14:56:45,E,704882,,,RWitzen,TWR
,118.65,Brazil,B,SANTOS,TWR 25/40,"23D55'41""",S,"046D17'59""",W,ICAO,,,2017-05-21 14:56:45,E,704907,,,RWitzen,TWR
,132.225,Brazil,B,SANTOS,TWR 25/40,"23D55'41""",S,"046D17'59""",W,ICAO,,,2017-05-21 14:56:45,E,704976,,,RWitzen,TWR
ER-BRA-226,132.45,Brazil,B,SANTOS,VOLMET B-260/450,"23D55'41""",S,"046D17'59""",W,ICAO,,,2017-05-21 14:56:45,E,705003,,,RWitzen,VOLMET
ER-BRA-228,132.9,Brazil,B,SANTOS,VOLMET B-260/450,"23D55'41""",S,"046D17'59""",W,ICAO,,,2017-05-21 14:56:45,E,705017,,,RWitzen,VOLMET
ER-BRA-125,119.6,Brazil,B,SANTOS,APP-U C-150/450,23D55'52'',S,046D18'20'',W,ICAO,,OFF SET CARRIER  +8,2017-05-21 14:56:45,E,702832,,APP-SP,RWitzen,APP
ER-BRA-130,120.85,Brazil,B,SANTOS,APP-U C-150/450,23D55'52'',S,046D18'20'',W,ICAO,,OFF SET CARRIER  -8 [stdby],2017-05-21 14:56:45,E,702845,,APP-SP,RWitzen,APP
ER-BRA-139,125.6,Brazil,B,SANTOS,APP-U C-150/450,23D55'52'',S,046D18'20'',W,ICAO,,OFF SET CARRIER  +5,2017-05-21 14:56:45,E,702861,,APP-SP,RWitzen,APP
ER-BRA-140,129.0,Brazil,B,SANTOS,APP-U C-150/450,23D55'52'',S,046D18'20'',W,ICAO,,OFF SET CARRIER +4 [stdby],2017-05-21 14:56:45,E,702862,,APP-SP,RWitzen,APP
ER-BRA-57,121.5,Brazil,B,SANTOS,EM EM-261/450,23D55'52'',S,046D18'20'',W,ICAO,,OFF SET CARRIER  +4,2017-05-21 14:56:45,E,702886,,APP-SP EMERG,RWitzen,EMERG
ER-BRA-35,124.4,Brazil,B,SANTOS,ACC-U C-261/450,23D55'52'',S,046D18'20'',W,ICAO,,"OFF SET CARRIER  +7,3",2017-05-21 14:56:45,E,703105,99171.0,FIR CURITIBA,RWitzen,ACC-U
ER-BRA-38,125.4,Brazil,B,SANTOS,ACC-U C-261/450,23D55'52'',S,046D18'20'',W,ICAO,,"OFF SET CARRIER  +7,3  [stdby]",2017-05-21 14:56:45,E,703116,99171.0,FIR CURITIBA,RWitzen,ACC-U
ER-BRA-44,127.05,Brazil,B,SANTOS,ACC-U C-261/450,23D55'52'',S,046D18'20'',W,ICAO,,OFF SET CARRIER  +5,2017-05-21 14:56:45,E,703135,99171.0,FIR CURITIBA,RWitzen,ACC-U
ER-BRA-50,128.4,Brazil,B,SANTOS,ACC-U C-261/450,23D55'52'',S,046D18'20'',W,ICAO,,OFF SET CARRIER  -5  [stdby],2017-05-21 14:56:45,E,703153,99171.0,FIR CURITIBA,RWitzen,ACC-U
ER-BRA-215,130.725,Brazil,B,SÃO CAETANO DO SUL,AOC U 100/100,"23D36'39""",S,"046D34'14""",W,ICAO,,,2017-05-21 14:56:45,E,704315,,,RWitzen,AOC
ER-BRA-182,130.5,Brazil,B,SÃO CARLOS,AOC U 100/100,"21D51'56""",S,"047D53'34""",W,ICAO,,,2017-05-21 14:56:45,E,703819,,,RWitzen,AOC
ER-BRA-106,126.45,Brazil,B,SAO FELIX DO ARAGUAIA,ACC-U C-261/450,11D37'09'',S,050D41'33'',W,ICAO,,"OFF-SET CARRIER  -2,5",2017-05-21 14:56:45,E,702919,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-109,126.7,Brazil,B,SAO FELIX DO ARAGUAIA,ACC-U C-261/450,11D37'09'',S,050D41'33'',W,ICAO,,"OFF-SET CARRIER  -2,5",2017-05-21 14:56:45,E,702930,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-91,123.35,Brazil,B,SAO FELIX DO ARAGUAIA,ACC-U C-261/450,11D37'09'',S,050D41'33'',W,ICAO,,"OFF-SET CARRIER  -2,5",2017-05-21 14:56:45,E,702980,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-95,124.35,Brazil,B,SAO FELIX DO ARAGUAIA,ACC-U C-261/450,11D37'09'',S,050D41'33'',W,ICAO,,"OFF-SET CARRIER  -2,5",2017-05-21 14:56:45,E,702995,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-174,130.3,Brazil,B,SÃO FÉLIX DO ARAGUAIA,AOC U 100/100,"11D37'07""",S,"050D41'31""",W,ICAO,,,2017-05-21 14:56:45,E,703672,,,RWitzen,AOC
ER-BRA-182,130.5,Brazil,B,SÃO FÉLIX DO ARAGUAIA,AOC U 100/100,"11D37'07""",S,"050D41'31""",W,ICAO,,,2017-05-21 14:56:45,E,703820,,,RWitzen,AOC
ER-BRA-57,121.5,Brazil,B,SÃO FÉLIX DO ARAGUAIA,EMERG 261/450,"11D37'07""",S,"050D41'31""",W,ICAO,,,2017-05-21 14:56:45,E,704816,,,RWitzen,EMERG
ER-BRA-241,132.5,Brazil,B,SÃO FÉLIX DO ARAGUAIA,VOLMET B-260/450,"11D37'07""",S,"050D41'31""",W,ICAO,,,2017-05-21 14:56:45,E,705074,,,RWitzen,VOLMET
ER-BRA-109,126.7,Brazil,B,SAO FELIX DO XINGU,ACC-U C-261/450,06D38'33'',S,051D57'28'',W,ICAO,,"OFF-SET CARRIER  +2,5",2017-05-21 14:56:45,E,702931,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-95,124.35,Brazil,B,SAO FELIX DO XINGU,ACC-U C-261/450,06D38'33'',S,051D57'28'',W,ICAO,,"OFF-SET CARRIER  +2,5",2017-05-21 14:56:45,E,702996,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-57,121.5,Brazil,B,SÃO FÉLIX DO XINGU,EMERG 261/450,"06D38'31""",S,"051D57'27""",W,ICAO,,,2017-05-21 14:56:45,E,704817,,,RWitzen,EMERG
ER-BRA-241,132.5,Brazil,B,SÃO FÉLIX DO XINGU,VOLMET B-260/450,"06D38'31""",S,"051D57'27""",W,ICAO,,,2017-05-21 14:56:45,E,705075,,,RWitzen,VOLMET
ER-BRA-50,128.4,Brazil,B,SÃO FRANCISCO DO SUL,ACC-U C-261/450,26D09'59'',S,048D31'45'',W,ICAO,,OFF SET CARRIER  -5,2017-05-21 14:56:45,E,703154,99171.0,FIR CURITIBA,RWitzen,ACC-U
ER-BRA-115,133.9,Brazil,B,SAO GABRIEL DA CACHOEIRA,ACC-U C-261/450,00D08'41'',S,067D03'41'',W,ICAO,,"OFF SET CARRIER  -7,5",2017-05-21 14:56:45,E,702956,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-97,124.75,Brazil,B,SAO GABRIEL DA CACHOEIRA,ACC-U C-261/450,00D08'41'',S,067D03'41'',W,ICAO,,"OFF SET CARRIER  -7,5",2017-05-21 14:56:45,E,703005,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-57,121.5,Brazil,B,SÃO GABRIEL DA CACHOEIRA,EMERG 261/450,"00D08'39""",S,"067D03'39""",W,ICAO,,,2017-05-21 14:56:45,E,704818,,,RWitzen,EMERG
,125.7,Brazil,B,SÃO GABRIEL DA CACHOEIRA,TWR 25/40,"00D08'39""",S,"067D03'39""",W,ICAO,,,2017-05-21 14:56:45,E,704955,,,RWitzen,TWR
ER-BRA-240,132.4,Brazil,B,SÃO GABRIEL DA CACHOEIRA,VOLMET B-260/450,"00D08'39""",S,"067D03'39""",W,ICAO,,,2017-05-21 14:56:45,E,705068,,,RWitzen,VOLMET
ER-BRA-182,130.5,Brazil,B,SÃO GONÇALO DO AMARANTE,AOC U 100/100,"05D47'34""",S,"035D19'44""",W,ICAO,,,2017-05-21 14:56:45,E,703821,,,RWitzen,AOC
ER-BRA-199,130.9,Brazil,B,SÃO GONÇALO DO AMARANTE,AOC U 100/100,"05D47'34""",S,"035D19'44""",W,ICAO,,,2017-05-21 14:56:45,E,704074,,,RWitzen,AOC
ER-BRA-201,131.225,Brazil,B,SÃO GONÇALO DO AMARANTE,AOC U 100/100,"05D47'34""",S,"035D19'44""",W,ICAO,,,2017-05-21 14:56:45,E,704127,,,RWitzen,AOC
ER-BRA-212,136.425,Brazil,B,SÃO GONÇALO DO AMARANTE,AOC U 100/100,"05D47'34""",S,"035D19'44""",W,ICAO,,,2017-05-21 14:56:45,E,704306,,,RWitzen,AOC
,120.1,Brazil,B,SÃO GONÇALO DO AMARANTE,APP-U C-150/450,"05D47'34""",S,"035D19'44""",W,ICAO,,,2017-05-21 14:56:45,E,704528,,,RWitzen,APP
,121.0,Brazil,B,SÃO GONÇALO DO AMARANTE,APP-U C-150/450,"05D47'34""",S,"035D19'44""",W,ICAO,,,2017-05-21 14:56:45,E,704571,,,RWitzen,APP
,129.3,Brazil,B,SÃO GONÇALO DO AMARANTE,APP-U C-150/450,"05D47'34""",S,"035D19'44""",W,ICAO,,,2017-05-21 14:56:45,E,704618,,,RWitzen,APP
,121.7,Brazil,B,SÃO GONÇALO DO AMARANTE,AS C-5/1,"05D47'34""",S,"035D19'44""",W,ICAO,,,2017-05-21 14:56:45,E,704668,,,RWitzen,AS
,127.6,Brazil,B,SÃO GONÇALO DO AMARANTE,ATIS B-260/450,"05D47'34""",S,"035D19'44""",W,ICAO,,,2017-05-21 14:56:45,E,704707,,,RWitzen,ATIS
ER-BRA-57,121.5,Brazil,B,SÃO GONÇALO DO AMARANTE,EMERG 261/450,"05D47'34""",S,"035D19'44""",W,ICAO,,,2017-05-21 14:56:45,E,704819,,,RWitzen,EMERG
,118.2,Brazil,B,SÃO GONÇALO DO AMARANTE,TWR 25/40,"05D47'34""",S,"035D19'44""",W,ICAO,,,2017-05-21 14:56:45,E,704871,,,RWitzen,TWR
,118.85,Brazil,B,SÃO GONÇALO DO AMARANTE,TWR 25/40,"05D47'34""",S,"035D19'44""",W,ICAO,,,2017-05-21 14:56:45,E,704930,,,RWitzen,TWR
ER-BRA-202,131.875,Brazil,B,SÃO JOÃO DEL REI,AOC U 100/100,"21D05'08""",S,"044D13'39""",W,ICAO,,,2017-05-21 14:56:45,E,704199,,,RWitzen,AOC
,130.3,Brazil,B,SÃO JOSÉ DA BARRA,AOC U 100/100,"20D42'12""",S,"046D20'15""",W,ICAO,,,2017-05-21 14:56:45,E,703339,,,RWitzen,AOC
,130.85,Brazil,B,SÃO JOSÉ DO RIO PRETO,AOC U 100/100,"20D48'58""",S,"049D24'17""",W,ICAO,,,2017-05-21 14:56:45,E,703436,,,RWitzen,AOC
,131.65,Brazil,B,SÃO JOSÉ DO RIO PRETO,AOC U 100/100,"20D48'58""",S,"049D24'17""",W,ICAO,,,2017-05-21 14:56:45,E,703543,,,RWitzen,AOC
ER-BRA-199,130.9,Brazil,B,SÃO JOSÉ DO RIO PRETO,AOC U 100/100,"20D48'58""",S,"049D24'17""",W,ICAO,,,2017-05-21 14:56:45,E,704075,,,RWitzen,AOC
ER-BRA-202,131.875,Brazil,B,SÃO JOSÉ DO RIO PRETO,AOC U 100/100,"20D48'58""",S,"049D24'17""",W,ICAO,,,2017-05-21 14:56:45,E,704200,,,RWitzen,AOC
ER-BRA-220,132.0,Brazil,B,SÃO JOSÉ DO RIO PRETO,AOC U 100/100,"20D48'58""",S,"049D24'17""",W,ICAO,,,2017-05-21 14:56:45,E,704376,,,RWitzen,AOC
,119.4,Brazil,B,SÃO JOSÉ DO RIO PRETO,APP-U C-150/450,"20D48'58""",S,"049D24'17""",W,ICAO,,,2017-05-21 14:56:45,E,704480,,,RWitzen,APP
,118.7,Brazil,B,SÃO JOSÉ DO RIO PRETO,TWR 25/40,"20D48'58""",S,"049D24'17""",W,ICAO,,,2017-05-21 14:56:45,E,704916,,,RWitzen,TWR
ER-BRA-129,120.45,Brazil,B,SAO JOSE DOS CAMPOS,APP-U C-150/450,23D13'29'',S,045D51'43'',W,ICAO,,OFF SET CARRIER  -5,2017-05-21 14:56:45,E,702841,,APP-SP,RWitzen,APP
ER-BRA-130,120.85,Brazil,B,SAO JOSE DOS CAMPOS,APP-U C-150/450,23D13'29'',S,045D51'43'',W,ICAO,,OFF SET CARRIER  -5,2017-05-21 14:56:45,E,702846,,APP-SP,RWitzen,APP
ER-BRA-135,123.25,Brazil,B,SAO JOSE DOS CAMPOS,APP-U C-150/450,23D13'29'',S,045D51'43'',W,ICAO,,OFF SET CARRIER  +5,2017-05-21 14:56:45,E,702853,,APP-SP,RWitzen,APP
ER-BRA-137,124.15,Brazil,B,SAO JOSE DOS CAMPOS,APP-U C-150/450,23D13'29'',S,045D51'43'',W,ICAO,,OFF SET CARRIER  +8,2017-05-21 14:56:45,E,702857,,APP-SP,RWitzen,APP
ER-BRA-138,124.7,Brazil,B,SAO JOSE DOS CAMPOS,APP-U C-150/450,23D13'29'',S,045D51'43'',W,ICAO,,OFF SET CARRIER  -5,2017-05-21 14:56:45,E,702859,,APP-SP,RWitzen,APP
ER-BRA-141,129.05,Brazil,B,SAO JOSE DOS CAMPOS,APP-U C-150/450,23D13'29'',S,045D51'43'',W,ICAO,,OFF SET CARRIER  +5,2017-05-21 14:56:45,E,702864,,APP-SP,RWitzen,APP
ER-BRA-146,134.15,Brazil,B,SAO JOSE DOS CAMPOS,APP-U C-150/450,23D13'29'',S,045D51'43'',W,ICAO,,OFF SET CARRIER  +8,2017-05-21 14:56:45,E,702876,,APP-SP,RWitzen,APP
ER-BRA-124,119.525,Brazil,B,SAO JOSE DOS CAMPOS,APP-U C-150/450,23D13'29'',S,045D51'43'',W,ICAO,,OFF SET CARRIER  +5  EMBRAER,2017-05-21 14:56:45,E,702883,,APP-SP ,RWitzen,APP
ER-BRA-57,121.5,Brazil,B,SAO JOSE DOS CAMPOS,EM EM-261/450,23D13'29'',S,045D51'43'',W,ICAO,,OFF SET CARRIER  +8,2017-05-21 14:56:45,E,702887,,APP-SP EMERG,RWitzen,EMERG
,130.05,Brazil,B,SÃO JOSÉ DOS CAMPOS,AOC U 100/100,"23D13'44""",S,"045D52'16""",W,ICAO,,,2017-05-21 14:56:45,E,703311,,,RWitzen,AOC
,130.25,Brazil,B,SÃO JOSÉ DOS CAMPOS,AOC U 100/100,"23D13'44""",S,"045D52'16""",W,ICAO,,,2017-05-21 14:56:45,E,703328,,,RWitzen,AOC
ER-BRA-182,130.5,Brazil,B,SÃO JOSÉ DOS CAMPOS,AOC U 100/100,"23D13'44""",S,"045D52'16""",W,ICAO,,,2017-05-21 14:56:45,E,703822,,,RWitzen,AOC
ER-BRA-199,130.9,Brazil,B,SÃO JOSÉ DOS CAMPOS,AOC U 100/100,"23D13'44""",S,"045D52'16""",W,ICAO,,,2017-05-21 14:56:45,E,704076,,,RWitzen,AOC
ER-BRA-202,131.875,Brazil,B,SÃO JOSÉ DOS CAMPOS,AOC U 100/100,"23D13'44""",S,"045D52'16""",W,ICAO,,,2017-05-21 14:56:45,E,704201,,,RWitzen,AOC
,120.9,Brazil,B,SÃO JOSÉ DOS CAMPOS,APP-U C-150/450,"23D13'44""",S,"045D52'16""",W,ICAO,,,2017-05-21 14:56:45,E,704561,,,RWitzen,APP
,121.95,Brazil,B,SÃO JOSÉ DOS CAMPOS,AS C-5/1,"23D13'44""",S,"045D52'16""",W,ICAO,,,2017-05-21 14:56:45,E,704695,,,RWitzen,AS
,127.925,Brazil,B,SÃO JOSÉ DOS CAMPOS,ATIS B-260/450,"23D13'44""",S,"045D52'16""",W,ICAO,,,2017-05-21 14:56:45,E,704731,,,RWitzen,ATIS
,118.5,Brazil,B,SÃO JOSÉ DOS CAMPOS,TWR 25/40,"23D13'44""",S,"045D52'16""",W,ICAO,,,2017-05-21 14:56:45,E,704898,,,RWitzen,TWR
,118.6,Brazil,B,SÃO JOSÉ DOS CAMPOS,TWR 25/40,"23D13'44""",S,"045D52'16""",W,ICAO,,,2017-05-21 14:56:45,E,704905,,,RWitzen,TWR
,130.35,Brazil,B,SÃO JOSÉ DOS PINHAIS,AOC U 100/100,"25D28'37""",S,"049D09'15""",W,ICAO,,,2017-05-21 14:56:45,E,703351,,,RWitzen,AOC
ER-BRA-206,131.375,Brazil,B,SÃO JOSÉ DOS PINHAIS,AOC U 100/100,"25D28'37""",S,"049D09'15""",W,ICAO,,,2017-05-21 14:56:45,E,704250,,,RWitzen,AOC
ER-BRA-206,131.375,Brazil,B,SÃO JOSÉ DOS PINHAIS,AOC U 100/100,"25D28'37""",S,"049D09'15""",W,ICAO,,,2017-05-21 14:56:45,E,704251,,,RWitzen,AOC
ER-BRA-101,125.75,Brazil,B,SAO LUIS,ACC-U C-261/450,02D35'50'',S,044D14'20'',W,ICAO,,"OFF-SET CARRIER  -2,5",2017-05-21 14:56:45,E,702898,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-105,126.15,Brazil,B,SAO LUIS,ACC-U C-261/450,02D35'50'',S,044D14'20'',W,ICAO,,"OFF SET CARRIER  -7,3",2017-05-21 14:56:45,E,702915,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-108,126.65,Brazil,B,SAO LUIS,ACC-U C-261/450,02D35'50'',S,044D14'20'',W,ICAO,,OFF SET CARRIER  0,2017-05-21 14:56:45,E,702926,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-114,133.7,Brazil,B,SAO LUIS,ACC-U C-261/450,02D35'50'',S,044D14'20'',W,ICAO,,"OFF SET CARRIER  -7,3",2017-05-21 14:56:45,E,702950,99110.0,FIR AMAZONICA,RWitzen,ACC-U
,130.275,Brazil,B,SÃO LUÍS,AOC U 100/100,"02D35'48""",S,"044D14'18""",W,ICAO,,,2017-05-21 14:56:45,E,703330,,,RWitzen,AOC
ER-BRA-170,130.225,Brazil,B,SÃO LUÍS,AOC U 100/100,"02D35'48""",S,"044D14'18""",W,ICAO,,,2017-05-21 14:56:45,E,703633,,,RWitzen,AOC
ER-BRA-174,130.3,Brazil,B,SÃO LUÍS,AOC U 100/100,"02D35'48""",S,"044D14'18""",W,ICAO,,,2017-05-21 14:56:45,E,703673,,,RWitzen,AOC
ER-BRA-182,130.5,Brazil,B,SÃO LUÍS,AOC U 100/100,"02D35'48""",S,"044D14'18""",W,ICAO,,,2017-05-21 14:56:45,E,703823,,,RWitzen,AOC
ER-BRA-199,130.9,Brazil,B,SÃO LUÍS,AOC U 100/100,"02D35'48""",S,"044D14'18""",W,ICAO,,,2017-05-21 14:56:45,E,704077,,,RWitzen,AOC
ER-BRA-201,131.225,Brazil,B,SÃO LUÍS,AOC U 100/100,"02D35'48""",S,"044D14'18""",W,ICAO,,,2017-05-21 14:56:45,E,704128,,,RWitzen,AOC
ER-BRA-202,131.875,Brazil,B,SÃO LUÍS,AOC U 100/100,"02D35'48""",S,"044D14'18""",W,ICAO,,,2017-05-21 14:56:45,E,704202,,,RWitzen,AOC
,119.1,Brazil,B,SÃO LUÍS,APP-U C-150/450,"02D35'48""",S,"044D14'18""",W,ICAO,,,2017-05-21 14:56:45,E,704458,,,RWitzen,APP
ER-BRA-57,121.5,Brazil,B,SÃO LUÍS,EMERG 261/450,"02D35'48""",S,"044D14'18""",W,ICAO,,,2017-05-21 14:56:45,E,704820,,,RWitzen,EMERG
,118.7,Brazil,B,SÃO LUÍS,TWR 25/40,"02D35'48""",S,"044D14'18""",W,ICAO,,,2017-05-21 14:56:45,E,704917,,,RWitzen,TWR
,118.9,Brazil,B,SÃO LUÍS,TWR 25/40,"02D35'48""",S,"044D14'18""",W,ICAO,,,2017-05-21 14:56:45,E,704933,,,RWitzen,TWR
ER-BRA-241,132.5,Brazil,B,SÃO LUÍS,VOLMET B-260/450,"02D35'48""",S,"044D14'18""",W,ICAO,,,2017-05-21 14:56:45,E,705076,,,RWitzen,VOLMET
ER-BRA-24,133.05,Brazil,B,SAO LUIS DO NORTE,ACC-U C-261/450,14D51'20'',S,049D19'19'',W,ICAO,,"OFF-SET CARRIER  +2,5",2017-05-21 14:56:45,E,703056,99146.0,FIR BRASILIA,RWitzen,ACC-U
ER-BRA-57,121.5,Brazil,B,SÃO LUÍS DO NORTE,EMERG 261/450,"14D51'19""",S,"049D19'19""",W,ICAO,,,2017-05-21 14:56:45,E,704821,,,RWitzen,EMERG
ER-BRA-229,132.15,Brazil,B,SÃO LUÍS DO NORTE,VOLMET B-260/450,"14D51'19""",S,"049D19'19""",W,ICAO,,,2017-05-21 14:56:45,E,705021,,,RWitzen,VOLMET
,130.425,Brazil,B,SÃO MIGUEL DO OESTE,AOC U 100/100,"26D46'52""",S,"053D30'12""",W,ICAO,,,2017-05-21 14:56:45,E,703373,,,RWitzen,AOC
ER-BRA-122,119.15,Brazil,B,SAO PAUL0 GUARULHOS,APP-U C-150/450,23D26'18'',S,046D28'11'',W,ICAO,,OFF SET CARRIER  0,2017-05-21 14:56:45,E,702828,,APP-SP,RWitzen,APP
ER-BRA-143,129.75,Brazil,B,SAO PAUL0 GUARULHOS,APP-U C-150/450,23D26'18'',S,046D28'11'',W,ICAO,,OFF SET CARRIER  +5,2017-05-21 14:56:45,E,702867,,APP-SP,RWitzen,APP
ER-BRA-224,130.075,Brazil,B,SÃO PAULO,AOC U 100/100,"02D34'00""",S,"038D50'00""",W,ICAO,,,2017-05-21 14:56:45,E,704436,,,RWitzen,AOC
,131.35,Brazil,B,SÃO PAULO,AOC U 100/100,"23D30'10""",S,"046D55'10""",W,ICAO,,,2017-05-21 14:56:45,E,703512,,,RWitzen,AOC
,131.725,Brazil,B,SÃO PAULO,AOC U 100/100,"23D30'10""",S,"046D55'10""",W,ICAO,,,2017-05-21 14:56:45,E,703554,,,RWitzen,AOC
,127.15,Brazil,B,SÃO PAULO,TWR 25/40,"23D37'34""",S,"046D39'23""",W,ICAO,,,2017-05-21 14:56:45,E,703296,,,RWitzen,ACC-U
,130.175,Brazil,B,SÃO PAULO,AOC U 100/100,"23D37'34""",S,"046D39'23""",W,ICAO,,,2017-05-21 14:56:45,E,703322,,,RWitzen,AOC
,130.3,Brazil,B,SÃO PAULO,AOC U 100/100,"23D37'34""",S,"046D39'23""",W,ICAO,,,2017-05-21 14:56:45,E,703340,,,RWitzen,AOC
,130.475,Brazil,B,SÃO PAULO,AOC U 100/100,"23D37'34""",S,"046D39'23""",W,ICAO,,,2017-05-21 14:56:45,E,703381,,,RWitzen,AOC
,130.75,Brazil,B,SÃO PAULO,AOC U 100/100,"23D37'34""",S,"046D39'23""",W,ICAO,,,2017-05-21 14:56:45,E,703418,,,RWitzen,AOC
,130.825,Brazil,B,SÃO PAULO,AOC U 100/100,"23D37'34""",S,"046D39'23""",W,ICAO,,,2017-05-21 14:56:45,E,703430,,,RWitzen,AOC
,130.875,Brazil,B,SÃO PAULO,AOC U 100/100,"23D37'34""",S,"046D39'23""",W,ICAO,,,2017-05-21 14:56:45,E,703437,,,RWitzen,AOC
,131.025,Brazil,B,SÃO PAULO,AOC U 100/100,"23D37'34""",S,"046D39'23""",W,ICAO,,,2017-05-21 14:56:45,E,703459,,,RWitzen,AOC
,131.15,Brazil,B,SÃO PAULO,AOC U 100/100,"23D37'34""",S,"046D39'23""",W,ICAO,,,2017-05-21 14:56:45,E,703485,,,RWitzen,AOC
,131.175,Brazil,B,SÃO PAULO,AOC U 100/100,"23D37'34""",S,"046D39'23""",W,ICAO,,,2017-05-21 14:56:45,E,703486,,,RWitzen,AOC
,131.275,Brazil,B,SÃO PAULO,AOC U 100/100,"23D37'34""",S,"046D39'23""",W,ICAO,,,2017-05-21 14:56:45,E,703497,,,RWitzen,AOC
,131.65,Brazil,B,SÃO PAULO,AOC U 100/100,"23D37'34""",S,"046D39'23""",W,ICAO,,,2017-05-21 14:56:45,E,703544,,,RWitzen,AOC
,136.225,Brazil,B,SÃO PAULO,AOC U 100/100,"23D37'34""",S,"046D39'23""",W,ICAO,,,2017-05-21 14:56:45,E,703581,,,RWitzen,AOC
,136.375,Brazil,B,SÃO PAULO,AOC U 100/100,"23D37'34""",S,"046D39'23""",W,ICAO,,,2017-05-21 14:56:45,E,703584,,,RWitzen,AOC
,136.775,Brazil,B,SÃO PAULO,AOC U 100/100,"23D37'34""",S,"046D39'23""",W,ICAO,,,2017-05-21 14:56:45,E,703586,,,RWitzen,AOC
ER-BRA-181,130.15,Brazil,B,SÃO PAULO,AOC U 100/100,"23D37'34""",S,"046D39'23""",W,ICAO,,,2017-05-21 14:56:45,E,703774,,,RWitzen,AOC
ER-BRA-182,130.5,Brazil,B,SÃO PAULO,AOC U 100/100,"23D37'34""",S,"046D39'23""",W,ICAO,,,2017-05-21 14:56:45,E,703824,,,RWitzen,AOC
ER-BRA-184,131.775,Brazil,B,SÃO PAULO,AOC U 100/100,"23D37'34""",S,"046D39'23""",W,ICAO,,,2017-05-21 14:56:45,E,703836,,,RWitzen,AOC
ER-BRA-185,136.325,Brazil,B,SÃO PAULO,AOC U 100/100,"23D37'34""",S,"046D39'23""",W,ICAO,,,2017-05-21 14:56:45,E,703838,,,RWitzen,AOC
ER-BRA-186,136.625,Brazil,B,SÃO PAULO,AOC U 100/100,"23D37'34""",S,"046D39'23""",W,ICAO,,,2017-05-21 14:56:45,E,703842,,,RWitzen,AOC
